Total_Time,Computation_Time,Derived_Communication_Time,Measured_Communication_Time,Number_of_Nodes,Processes_per_Node,Working_Set_Size,Working_Set_Size_(Bytes),Message_Size,Message_Size_(Bytes),Total_Time_STD,Computation_Time_STD,Measured_Communication_Time_STD,Derived_Communication_Time_STD,Total_Processes,Message_Size_Mul.,Number_of_Messages,Computational_Load_Type,Communication_to_Total_Time_Ratio,RF_Model_Communication_Time,RF_Model_Communication_Time_Percentage_Error,Gradient_Boosting_Model_Communication_Time,Gradient_Boosting_Model_Communication_Time_Percentage_Error,Tuned_Gradient_Boosting_Model_Communication_Time,Tuned_Gradient_Boosting_Model_Communication_Time_Percentage_Error
1.35452667578125,0.936976328125,0.41755034765625,0.4175451875,64,4,128MiB,134217728.0,3.1MiB,409600.0,0.0008192951765319,0.003546823173871,0.0034695887448793,0.0034700832471882,256.0,100.0,4.0,Memory_Bound,0.3082591099648684,0.5559887886047363,0.3315655291080475,0.4487508535385132,0.07473599165678024,0.49172282218933105,0.17765171825885773
1.0473141328125002,0.93734105859375,0.10997307421875,0.109967609375,64,4,128MiB,134217728.0,320.0KiB,40960.0,0.0076862541402768,0.0038370136703852,0.0090078559500117,0.0090080856885264,256.0,10.0,8.0,Memory_Bound,0.1049996423515153,0.34145215153694153,2.105024576187134,0.14071707427501678,0.2796229124069214,0.1748449206352234,0.5899674296379089
1.36034462890625,0.93814976171875,0.4221948671875,0.4221892070312499,64,4,128MiB,134217728.0,1.6MiB,204800.0,0.0183825539032752,0.006046451568012,0.0194374771416693,0.0194375444994953,256.0,50.0,8.0,Memory_Bound,0.3103545954900416,0.43448272347450256,0.029118502512574196,0.408098429441452,-0.03337550163269043,0.4557154178619385,0.07941039651632309
1.75180278125,0.936400828125,0.815401953125,0.8153964999999999,64,4,128MiB,134217728.0,3.1MiB,409600.0,0.0181112677671066,0.0034985144751678,0.0181859286236983,0.0181862259898972,256.0,100.0,8.0,Memory_Bound,0.4654613571387146,0.7788001894950867,-0.04488160088658333,0.9871817827224731,0.21067701280117035,1.0119589567184448,0.2410636693239212
1.462630529296875,1.20678323046875,0.2558472988281249,0.255842166015625,64,8,128MiB,134217728.0,1.6MiB,204800.0,0.020664894253561,0.0083444142117183,0.0217482040936397,0.0217482700388372,512.0,50.0,2.0,Memory_Bound,0.1749192026906584,0.36410751938819885,0.42317235469818115,0.24210208654403687,-0.05370534583926201,0.2677956223487854,0.046721942722797394
1.670921029296875,1.202959603515625,0.46796142578125,0.46795634765625,64,8,128MiB,134217728.0,3.1MiB,409600.0,0.0243569096841218,0.01098783791596,0.0256105653457387,0.025610684895465,512.0,100.0,2.0,Memory_Bound,0.280058925258225,0.5943903923034668,0.2701834440231323,0.572835385799408,0.22412145137786865,0.43569526076316833,-0.06894034892320633
1.6532875078125,1.2006449511718749,0.4526425566406249,0.452637232421875,64,8,128MiB,134217728.0,1.6MiB,204800.0,0.0254724857929609,0.010040577717343,0.0272995369440947,0.027299765879346,512.0,50.0,4.0,Memory_Bound,0.2737801079866435,0.38354364037513733,-0.1526467204093933,0.42619284987449646,-0.05842289328575134,0.33367055654525757,-0.26283004879951477
2.076433453125,1.195491255859375,0.8809421972656251,0.880937029296875,64,8,128MiB,134217728.0,3.1MiB,409600.0,0.0266202061328682,0.0161501112551485,0.031929980592873,0.0319300297302761,512.0,100.0,4.0,Memory_Bound,0.4242548818364867,0.6327330470085144,-0.28174999356269836,0.8176642060279846,-0.07182446867227554,0.7100400328636169,-0.19399458169937134
1.4079382089843748,1.201657998046875,0.2062802109375,0.206274953125,64,8,128MiB,134217728.0,320.0KiB,40960.0,0.0085835880250662,0.0109807173473724,0.0130091664007773,0.0130096423255937,512.0,10.0,8.0,Memory_Bound,0.1465085270139786,0.3934887647628784,0.9075934886932373,0.21966196596622467,0.06489886343479156,0.24187272787094116,0.17257437109947205
2.0459726640625,1.2044065859375,0.8415660781250001,0.8415606953125,64,8,128MiB,134217728.0,1.6MiB,204800.0,0.0131106400460998,0.0114186178032012,0.0181832942639659,0.018183712211718,512.0,50.0,8.0,Memory_Bound,0.411325483519164,0.4887697398662567,-0.41921037435531616,0.7093241214752197,-0.1571325659751892,0.8318455219268799,-0.011544264853000641
